family,name,statistic,n,p_value,q_value,ci_low,ci_high,significant,lag,z,q,note_half_is_random_walk,null_sd,t_hac,mean_bps,note_negative_means_trending,alpha,beta,peak_period_bars,null_max_median,ar1_rho,period_bars,power,linear_corr,z_vs_null,window,horizon,untested_reason,raw_nats,null_mean,excess_bps,raw_mean_bps,uncond_mean_bps,state_id,coverage_frac,states_possible,states_evaluated,spread_bps,up_mean_bps,down_mean_bps,n_up,n_down,n_events,continuation_bps
seasonality,fwd6|hour_utc[2],6.758014907247593e-05,2426,0.7901546747774058,0.8672429357312991,,,False,,,,,,0.26610976488558735,0.6758014907247594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[3],0.0001986916142498045,2426,0.43380077651951643,0.5591619894753743,,,False,,,,,,0.7827043000629974,1.986916142498045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[4],0.0004302173044505022,2426,0.10835284472092428,0.32015651665116857,,,False,,,,,,1.6056408490720728,4.302173044505022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[5],0.0004111767747131841,2426,0.12347719522058473,0.3268513991133125,,,False,,,,,,1.5403412444125961,4.111767747131841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[6],0.0004374460176617544,2426,0.10409047655515224,0.32015651665116857,,,False,,,,,,1.625338385905554,4.374460176617544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[7],0.0005255538699709334,2426,0.07136023455860818,0.2518393752359044,,,False,,,,,,1.8031781900540238,5.255538699709334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[8],0.00017197377725655557,2426,0.5586135617195126,0.6615160599310017,,,False,,,,,,0.5849020773352667,1.7197377725655558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[9],0.0003195554833592148,2426,0.3446853074088555,0.5003496397870484,,,False,,,,,,0.9449482289325627,3.195554833592148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[10],0.0002499415064622637,2426,0.4678849166751148,0.5832650933893003,,,False,,,,,,0.7259247274925915,2.4994150646226374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[11],0.00019573492062656983,2426,0.5854900120243822,0.6755653984896718,,,False,,,,,,0.545383171573405,1.9573492062656983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[12],8.435072471089738e-05,2426,0.8154685400324695,0.8737162928919316,,,False,,,,,,0.23337716927071828,0.8435072471089737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[13],-6.706478162885789e-05,2426,0.8496517874728772,0.8891704752623133,,,False,,,,,,-0.18956273928309417,-0.670647816288579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[14],0.00029528086017386316,2426,0.3851315534020505,0.5251793910027961,,,False,,,,,,0.868480115186973,2.9528086017386315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[15],0.0005770415820244706,2426,0.054210766602021544,0.22177131791736085,,,False,,,,,,1.9251486298512255,5.770415820244707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[16],0.0008987029884790859,2426,0.0012952349441806368,0.058285572488128656,,,False,,,,,,3.217033454984832,8.987029884790859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[17],0.0005761160930503473,2427,0.03904566212218826,0.19522831061094129,,,False,,,,,,2.063705346582867,5.761160930503473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[18],0.0007072373877011653,2426,0.015056962185535112,0.16939082458727,,,False,,,,,,2.4310060729127985,7.072373877011653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[19],0.0006416151894353092,2426,0.05371809932532123,0.22177131791736085,,,False,,,,,,1.9291028173117422,6.416151894353092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[20],0.0002893728031065652,2426,0.3246657678808018,0.5003496397870484,,,False,,,,,,0.9849151156924832,2.893728031065652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[21],-0.0002740308268350195,2426,0.37099419440581327,0.5217105858831749,,,False,,,,,,-0.8946126365736558,-2.7403082683501947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[22],-0.0007569826010863886,2426,0.013379911221707255,0.16939082458727,,,False,,,,,,-2.4734938360054812,-7.569826010863886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|hour_utc[23],-0.00034560713712776005,2426,0.198905070218232,0.37294700665918495,,,False,,,,,,-1.2846773105454226,-3.4560713712776003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|dayofweek[0],0.0008879640607739376,8328,0.022895777098036967,0.18970600520481606,,,False,,,,,,2.2751692775122154,8.879640607739375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|dayofweek[1],4.5225299036522786e-05,8328,0.8918702904573571,0.9121400697859333,,,False,,,,,,0.1359380052846521,0.45225299036522787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|dayofweek[2],0.0009801312490407145,8328,0.00813230806230098,0.16939082458727,,,False,,,,,,2.6465267183815193,9.801312490407145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|dayofweek[3],-0.0009117358979444442,8322,0.02529413402730881,0.18970600520481606,,,False,,,,,,-2.236880765142342,-9.117358979444441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|dayofweek[4],0.0005899485536140186,8304,0.11383342814263772,0.32015651665116857,,,False,,,,,,1.581195131761054,5.899485536140187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|dayofweek[5],-0.00016582088440539767,8304,0.47957352123120245,0.5832650933893003,,,False,,,,,,-0.7069886659759596,-1.6582088440539766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|dayofweek[6],2.1782580747408675e-05,8311,0.945511365972545,0.945511365972545,,,False,,,,,,0.06834454405393177,0.21782580747408675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|session[not_tokyo],0.00022609389813363026,36391,0.19109091031576475,0.37294700665918495,,,False,,,,,,1.3073587193177643,2.2609389813363028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|session[tokyo],0.00017504241250059925,21834,0.3382237785472455,0.5003496397870484,,,False,,,,,,0.9576807262321652,1.7504241250059924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|session[london],0.0002613742158839901,21834,0.23885198663622198,0.42993357594519954,,,False,,,,,,1.1778610967839258,2.613742158839901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|session[not_london],0.00017429623950724035,36391,0.2643471139386302,0.4575238510476292,,,False,,,,,,1.1161752793182613,1.7429623950724036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|session[newyork],0.00044474522203083374,21835,0.03524444993550026,0.19522831061094129,,,False,,,,,,2.1055386118542225,4.447452220308337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|session[not_newyork],6.42662038602849e-05,36390,0.6822516300912636,0.7675330838526715,,,False,,,,,,0.40939251723933484,0.6426620386028491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|session[london_ny_overlap],0.00022240209632009333,9704,0.43490376959195776,0.5591619894753743,,,False,,,,,,0.7808278195487849,2.224020963200933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|session[not_london_ny_overlap],0.00020385954821270866,48521,0.14372437479255945,0.32819244186009455,,,False,,,,,,1.4620614376633008,2.0385954821270866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|session[asia_quiet],-0.000458873521683056,7278,0.07275359729037238,0.2518393752359044,,,False,,,,,,-1.7943733522081176,-4.58873521683056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|session[not_asia_quiet],0.00030206568732856317,50947,0.03255997994751326,0.19522831061094129,,,False,,,,,,2.137467579197512,3.0206568732856316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|funding_hour[funding_hour],0.00022644024984272697,7278,0.19218236716225778,0.37294700665918495,,,False,,,,,,1.3041502249549268,2.2644024984272697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|funding_hour[other],0.00020416564161115778,50947,0.14586330749337537,0.32819244186009455,,,False,,,,,,1.4542994333920358,2.0416564161115778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|turn_of_month[mid_month],0.00016528513180327317,45967,0.29233038155001534,0.46981668463395326,,,False,,,,,,1.053023151390138,1.6528513180327318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seasonality,fwd6|turn_of_month[turn_of_month],0.0003631911753889676,12258,0.16318505660658078,0.3496822641569588,,,False,,,,,,1.3944390707382253,3.6319117538896757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volatility_clustering,abs_ret_acf_lag_1,0.2925641615633189,58229,0.0,0.0,,,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volatility_clustering,abs_ret_acf_lag_6,0.18703394109740207,58224,0.0,0.0,,,True,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volatility_clustering,abs_ret_acf_lag_24,0.1645182217666234,58206,0.0,0.0,,,True,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volatility_clustering,abs_ret_acf_lag_96,0.13457471176095864,58134,2.4769995328763676e-231,2.972399439451641e-231,,,True,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volatility_clustering,abs_ret_acf_lag_240,0.08315628260475083,57990,1.4528035809943092e-89,1.452803580994309e-89,,,True,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volatility_clustering,arch_lm_12,4564.17716111413,58230,0.0,0.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volatility_clustering,garch11_persistence,1.0,58230,,,,,False,,,,,,,,,0.14702811309567987,0.8529718869043201,,,,,,,,,,,,,,,,,,,,,,,,,,
volatility_clustering,vol_of_vol,0.6534109883706267,58219,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
regime,trail24_vs_fwd6|vol=vol_low,0.0424982569932551,19401,0.009950248756218905,0.03832273170503881,0.007871457579634707,0.08238249897785284,True,,,,,0.015015983598630633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
regime,trail24_vs_fwd6|vol=vol_mid,0.015397775750650378,19405,0.32338308457711445,0.4697771255763642,-0.018722322842018902,0.05002350007167803,False,,,,,0.015427186746979151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
regime,trail24_vs_fwd6|vol=vol_high,-0.03815741718961151,19395,0.024875621890547265,0.06218905472636816,-0.06802298047032017,-0.002885066269991437,False,,,,,0.01567160418268513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
regime,fwd6|vol_regime[vol_low],7.906519559598916e-05,19401,0.5947919016711709,0.7434898770889636,,,False,,,,,,0.531904844722011,0.7906519559598916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
regime,fwd6|vol_regime[vol_mid],0.0001915948155441323,19405,0.3288439879034549,0.4697771255763642,,,False,,,,,,0.9764450058096465,1.915948155441323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
regime,fwd6|vol_regime[vol_high],0.0003507365085523144,19407,0.2556486711059004,0.4697771255763642,,,False,,,,,,1.136735985496848,3.5073650855231437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
regime,trail24_vs_fwd6|trend=trend_down,-0.04600717330130865,27816,0.004975124378109453,0.03832273170503881,-0.08004903174381843,-0.003378514021873973,True,,,,,0.014220042975737701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
regime,trail24_vs_fwd6|trend=trend_up,-0.004741055640122351,30385,0.7263681592039801,0.8070757324488668,-0.035625127089641544,0.022351915239614613,False,,,,,0.012203606858598474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
regime,fwd6|trend_regime[trend_down],-4.1317823633581426e-05,27840,0.8440832424206932,0.8440832424206931,,,False,,,,,,-0.19667325282468714,-0.41317823633581424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
regime,fwd6|trend_regime[trend_up],0.0004344231460088178,30385,0.011496819511511642,0.03832273170503881,,,True,,,,,,2.52722385939756,4.344231460088178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cycles,spectral_peak_global,1.6754335813645527,58230,0.004975124378109453,0.004975124378109453,,,True,,,,,,,,,,,15.283582089552239,1.3190308120704652,-0.014882463914272403,,,,,,,,,,,,,,,,,,,,,,,
cycles,spectral_peak_rank1_period_15.3_bars,1.6754335813645527,58230,,,,,False,,,,,,,,,,,,,,15.283582089552239,0.00014307580918729093,,,,,,,,,,,,,,,,,,,,,
cycles,spectral_peak_rank2_period_2.9_bars,1.66502892972971,58230,,,,,False,,,,,,,,,,,,,,2.9008498583569406,0.0001486633027207067,,,,,,,,,,,,,,,,,,,,,
cycles,spectral_peak_rank3_period_9.3_bars,1.6147635224451942,58230,,,,,False,,,,,,,,,,,,,,9.309090909090909,0.00014058253283052375,,,,,,,,,,,,,,,,,,,,,
cycles,spectral_peak_rank4_period_7.1_bars,1.51736354594458,58230,,,,,False,,,,,,,,,,,,,,7.111111111111111,0.00013011775118972722,,,,,,,,,,,,,,,,,,,,,
cycles,spectral_peak_rank5_period_15.1_bars,1.5049995478925582,58230,,,,,False,,,,,,,,,,,,,,15.058823529411764,0.00013066697957540979,,,,,,,,,,,,,,,,,,,,,
nonlinear_lag,mutual_info_lag_1,0.01925674728669069,29100,,,,,False,1.0,,,,,,,,,,,,,,,-0.02111211684053715,,,,,,,,,,,,,,,,,,,,
nonlinear_lag,mutual_info_lag_2,0.023978065813311744,29100,,,,,False,2.0,,,,,,,,,,,,,,,0.013977726312163024,,,,,,,,,,,,,,,,,,,,
nonlinear_lag,mutual_info_lag_3,0.004566049059739008,29100,,,,,False,3.0,,,,,,,,,,,,,,,-0.0234908650563278,,,,,,,,,,,,,,,,,,,,
nonlinear_lag,mutual_info_lag_6,0.018948337545789506,29100,,,,,False,6.0,,,,,,,,,,,,,,,0.011086097113376736,,,,,,,,,,,,,,,,,,,,
nonlinear_lag,mutual_info_lag_12,0.019500131800528564,29100,,,,,False,12.0,,,,,,,,,,,,,,,0.010945657414916302,,,,,,,,,,,,,,,,,,,,
nonlinear_lag,mutual_info_lag_24,0.007319224681182845,29100,,,,,False,24.0,,,,,,,,,,,,,,,-0.016020742426781514,,,,,,,,,,,,,,,,,,,,
lead_lag,DXY|trail1->fwd1,0.0021315155071920974,58229,0.6065104564188674,0.8829432169438394,-0.005993403380099573,0.010256434394483769,False,,,,,0.004145366779230444,,,,,,,,,,,,0.5141922586613186,1.0,1.0,,,,,,,,,,,,,,,,,
lead_lag,DXY|trail1->fwd6,0.0070639916494042625,58224,0.08398374138885178,0.6543397166851931,-0.0009360950284303124,0.015064078327238838,False,,,,,0.004081676876446212,,,,,,,,,,,,1.7306592028800327,1.0,6.0,,,,,,,,,,,,,,,,,
lead_lag,DXY|trail1->fwd24,0.003953463371224305,58206,0.32973829385152803,0.81639019377569,-0.003921795117637436,0.011828721860086044,False,,,,,0.004017989024929459,,,,,,,,,,,,0.9839408088711026,1.0,24.0,,,,,,,,,,,,,,,,,
lead_lag,DXY|trail6->fwd1,0.002249668764540424,58224,0.5553498845485946,0.8825695766849239,-0.005268231771529277,0.009767569300610124,False,,,,,0.003835663538811072,,,,,,,,,,,,0.5865135827940076,6.0,1.0,,,,,,,,,,,,,,,,,
lead_lag,DXY|trail6->fwd6,-0.0049042166136163395,58219,0.512232824427481,0.8825695766849239,-0.01976835130144279,0.009959918074210112,False,,,,,0.007583742187666557,,,,,,,,,,,,-0.6466750177230536,6.0,6.0,,,,,,,,,,,,,,,,,
lead_lag,DXY|trail6->fwd24,0.010532666147621097,58201,0.2350998434576763,0.7829756395923989,-0.006810974998509212,0.027876307293751408,False,,,,,0.008848796503127709,,,,,,,,,,,,1.1902936341567134,6.0,24.0,,,,,,,,,,,,,,,,,
lead_lag,DXY|trail24->fwd1,0.0029983096257862095,58206,0.4126787180025579,0.81639019377569,-0.0041956780976849,0.010192297349257319,False,,,,,0.003670401899730158,,,,,,,,,,,,0.8168886426324704,24.0,1.0,,,,,,,,,,,,,,,,,
lead_lag,DXY|trail24->fwd6,0.017375930642372882,58201,0.05041808254743996,0.6477057958840823,-5.292851825373229e-05,0.034804789802999496,False,,,,,0.008892275081952354,,,,,,,,,,,,1.9540478091640288,24.0,6.0,,,,,,,,,,,,,,,,,
lead_lag,DXY|trail24->fwd24,0.023185473290182647,58183,0.13300614902799526,0.7234628034712033,-0.006971086106298537,0.053342032686663834,False,,,,,0.015385999692082238,,,,,,,,,,,,1.50692017120695,24.0,24.0,,,,,,,,,,,,,,,,,
lead_lag,DXY|trail96->fwd1,0.00019000160656844301,58134,0.9573801196414579,0.9867303179868921,-0.00693496686520137,0.007314970078338255,False,,,,,0.0036351879958009246,,,,,,,,,,,,0.052267339897666236,96.0,1.0,,,,,,,,,,,,,,,,,
lead_lag,DXY|trail96->fwd6,0.001021524838415566,58129,0.9076035016629076,0.963258433368652,-0.01672359194076559,0.01876664161759672,False,,,,,0.009053631009786303,,,,,,,,,,,,0.11283040332783315,96.0,6.0,,,,,,,,,,,,,,,,,
lead_lag,DXY|trail96->fwd24,0.001915918441343698,58111,0.9175748537340829,0.9692692116909326,-0.03331617919772323,0.03714801608041063,False,,,,,0.017975560019932106,,,,,,,,,,,,0.10658463153410752,96.0,24.0,,,,,,,,,,,,,,,,,
lead_lag,EURUSD|trail1->fwd1,0.00022325334577023923,58229,0.9577163791787513,0.9867303179868921,-0.007919591247011417,0.008366097938551894,False,,,,,0.004154512547337579,,,,,,,,,,,,0.05373755482175911,1.0,1.0,,,,,,,,,,,,,,,,,
lead_lag,EURUSD|trail1->fwd6,-0.0072788226685864136,58224,0.06797320764078392,0.6477057958840823,-0.015115428435023375,0.0005577830978505489,False,,,,,0.003998268248182123,,,,,,,,,,,,-1.8204938280206304,1.0,6.0,,,,,,,,,,,,,,,,,
lead_lag,EURUSD|trail1->fwd24,-0.0036699064900488133,58206,0.3427186133964533,0.81639019377569,-0.011199927240394729,0.0038601142602971016,False,,,,,0.003841847321605059,,,,,,,,,,,,-0.9552452720884256,1.0,24.0,,,,,,,,,,,,,,,,,
lead_lag,EURUSD|trail6->fwd1,-0.0018044773651990672,58224,0.6364902772742018,0.8829432169438394,-0.00933660907821873,0.005727654347820594,False,,,,,0.0038429243433773783,,,,,,,,,,,,-0.4695583893835367,6.0,1.0,,,,,,,,,,,,,,,,,
lead_lag,EURUSD|trail6->fwd6,0.002996759246394023,58219,0.6866030534351145,0.8829432169438394,-0.011844687262770518,0.017838205755558563,False,,,,,0.00757216658630844,,,,,,,,,,,,0.3957598148741989,6.0,6.0,,,,,,,,,,,,,,,,,
lead_lag,EURUSD|trail6->fwd24,-0.008710123131747806,58201,0.318907258218472,0.81639019377569,-0.025868401025139577,0.008448154761643968,False,,,,,0.008754223414995804,,,,,,,,,,,,-0.9949623991578219,6.0,24.0,,,,,,,,,,,,,,,,,
lead_lag,EURUSD|trail24->fwd1,-0.0018201125394271764,58206,0.6237234428388723,0.8829432169438394,-0.009048804969010265,0.005408579890155912,False,,,,,0.003688108382440351,,,,,,,,,,,,-0.49350841968012954,24.0,1.0,,,,,,,,,,,,,,,,,
lead_lag,EURUSD|trail24->fwd6,-0.016026558210183135,58201,0.07718300179450957,0.6543397166851931,-0.03365420864559709,0.0016010922252308185,False,,,,,0.008993699201741813,,,,,,,,,,,,-1.7819762314353658,24.0,6.0,,,,,,,,,,,,,,,,,
lead_lag,EURUSD|trail24->fwd24,-0.017303091085632806,58183,0.26389260207004545,0.7829756395923989,-0.04770915012119978,0.013102967949934166,False,,,,,0.01551329542630968,,,,,,,,,,,,-1.1153717253580908,24.0,24.0,,,,,,,,,,,,,,,,,
lead_lag,EURUSD|trail96->fwd1,-0.0006164084230346933,58134,0.8607495747567991,0.9275515093698559,-0.007764781614799244,0.006531964768729858,False,,,,,0.0036471291794717095,,,,,,,,,,,,-0.16901195233341876,96.0,1.0,,,,,,,,,,,,,,,,,
lead_lag,EURUSD|trail96->fwd6,-0.0034705837215733134,58129,0.702052830765702,0.8829432169438394,-0.02156146589234922,0.014620298449202592,False,,,,,0.009230041923865258,,,,,,,,,,,,-0.3760095295558462,96.0,6.0,,,,,,,,,,,,,,,,,
lead_lag,EURUSD|trail96->fwd24,-0.0032355016026153357,58111,0.8615922909257773,0.9275515093698559,-0.03880540069710786,0.03233439749187719,False,,,,,0.0181479077012717,,,,,,,,,,,,-0.1782851034881895,96.0,24.0,,,,,,,,,,,,,,,,,
lead_lag,GBPUSD|trail1->fwd1,-0.003309453354042423,58229,0.423408639902305,0.81639019377569,-0.011457283919799296,0.004838377211714451,False,,,,,0.0041570564111004455,,,,,,,,,,,,-0.7961049903497347,1.0,1.0,,,,,,,,,,,,,,,,,
lead_lag,GBPUSD|trail1->fwd6,-0.0005236181133389369,58224,0.8962463981069786,0.9557129837633658,-0.008372598619755745,0.007325362393077871,False,,,,,0.004004581891028983,,,,,,,,,,,,-0.130754752328062,1.0,6.0,,,,,,,,,,,,,,,,,
lead_lag,GBPUSD|trail1->fwd24,-0.004244740957753863,58206,0.2676045583828049,0.7829756395923989,-0.01179094859821233,0.003301466682704603,False,,,,,0.0038501059390094214,,,,,,,,,,,,-1.10249978182314,1.0,24.0,,,,,,,,,,,,,,,,,
lead_lag,GBPUSD|trail6->fwd1,0.0003730250831351703,58224,0.9234585806156136,0.970926077750061,-0.007131022946333685,0.007877073112604025,False,,,,,0.0038285959334024774,,,,,,,,,,,,0.09743130108892492,6.0,1.0,,,,,,,,,,,,,,,,,
lead_lag,GBPUSD|trail6->fwd6,0.008750572487080463,58219,0.2375381679389313,0.7829756395923989,-0.005939747488168988,0.023440892462329915,False,,,,,0.0074950612118619645,,,,,,,,,,,,1.1675118107416493,6.0,6.0,,,,,,,,,,,,,,,,,
lead_lag,GBPUSD|trail6->fwd24,-0.013129234654616762,58201,0.13376732465350694,0.7234628034712033,-0.030231904812115414,0.003973435502881888,False,,,,,0.008725852121172781,,,,,,,,,,,,-1.504636392216575,6.0,24.0,,,,,,,,,,,,,,,,,
lead_lag,GBPUSD|trail24->fwd1,-0.005082373998451532,58206,0.16059327695802394,0.7829756395923989,-0.012205850102756974,0.002041102105853911,False,,,,,0.0036344265838293074,,,,,,,,,,,,-1.398397761304243,24.0,1.0,,,,,,,,,,,,,,,,,
lead_lag,GBPUSD|trail24->fwd6,-0.01875242027015828,58201,0.030621205757703027,0.6477057958840823,-0.03576905178197705,-0.0017357887583395147,False,,,,,0.008681954852968759,,,,,,,,,,,,-2.1599306363296704,24.0,6.0,,,,,,,,,,,,,,,,,
lead_lag,GBPUSD|trail24->fwd24,-0.03486168603266658,58183,0.019611961960050415,0.551586430126418,-0.06420709494448976,-0.005516277120843412,False,,,,,0.014972147403991413,,,,,,,,,,,,-2.328435934538878,24.0,24.0,,,,,,,,,,,,,,,,,
lead_lag,GBPUSD|trail96->fwd1,-0.003252673548995452,58134,0.3777497467652849,0.81639019377569,-0.010440164536346419,0.0039348174383555135,False,,,,,0.0036670872384443704,,,,,,,,,,,,-0.8869910469801863,96.0,1.0,,,,,,,,,,,,,,,,,
lead_lag,GBPUSD|trail96->fwd6,-0.00736036836393243,58129,0.411005772391911,0.81639019377569,-0.024832525385577668,0.01011178865771281,False,,,,,0.00891436582737002,,,,,,,,,,,,-0.8256749281405628,96.0,6.0,,,,,,,,,,,,,,,,,
lead_lag,GBPUSD|trail96->fwd24,-0.019269386673337874,58111,0.2841956330541853,0.7829756395923989,-0.054467641353544344,0.015928868006868598,False,,,,,0.017958293204186977,,,,,,,,,,,,-1.073007688105082,96.0,24.0,,,,,,,,,,,,,,,,,
lead_lag,USDJPY|trail1->fwd1,0.001976212452984371,58229,0.6339299343611662,0.8829432169438394,-0.006165386404676994,0.010117811310645736,False,,,,,0.004153876968194574,,,,,,,,,,,,0.4757513205412304,1.0,1.0,,,,,,,,,,,,,,,,,
lead_lag,USDJPY|trail1->fwd6,-0.0006978023732206808,58224,0.8606377497471519,0.9275515093698559,-0.008646354971224653,0.007250750224783291,False,,,,,0.004055383978573455,,,,,,,,,,,,-0.17206813877736524,1.0,6.0,,,,,,,,,,,,,,,,,
lead_lag,USDJPY|trail1->fwd24,0.00016785848593634957,58206,0.9651058468704068,0.9867303179868921,-0.0076439557244225055,0.007979672696295204,False,,,,,0.003985619495081048,,,,,,,,,,,,0.04211603394240627,1.0,24.0,,,,,,,,,,,,,,,,,
lead_lag,USDJPY|trail6->fwd1,-0.0035364829209954003,58224,0.3597694788466309,0.81639019377569,-0.011101714953352042,0.004028749111361242,False,,,,,0.00385981226140645,,,,,,,,,,,,-0.9162318479466061,6.0,1.0,,,,,,,,,,,,,,,,,
lead_lag,USDJPY|trail6->fwd6,-0.002126969647239481,58219,0.7777290076335878,0.9146810535656354,-0.017108032480799958,0.012854093186320997,False,,,,,0.007643399404877795,,,,,,,,,,,,-0.2782753503476622,6.0,6.0,,,,,,,,,,,,,,,,,
lead_lag,USDJPY|trail6->fwd24,0.006313846283882761,58201,0.4913710816692757,0.8825695766849239,-0.011529385215269085,0.02415707778303461,False,,,,,0.009103689540383595,,,,,,,,,,,,0.6935480670638862,6.0,24.0,,,,,,,,,,,,,,,,,
lead_lag,USDJPY|trail24->fwd1,0.002018474701152512,58206,0.5785977437150438,0.8829432169438394,-0.005104777762250838,0.009141727164555863,False,,,,,0.00363431248132824,,,,,,,,,,,,0.5553938224967424,24.0,1.0,,,,,,,,,,,,,,,,,
lead_lag,USDJPY|trail24->fwd6,0.010355009497238145,58201,0.24601962506204422,0.7829756395923989,-0.007072685367454437,0.027782704361930727,False,,,,,0.008891681053414582,,,,,,,,,,,,1.1645727545818365,24.0,6.0,,,,,,,,,,,,,,,,,
lead_lag,USDJPY|trail24->fwd24,0.009231156158178723,58183,0.5612802199900699,0.8825695766849239,-0.021401688707654687,0.03986400102401213,False,,,,,0.015629002482568065,,,,,,,,,,,,0.590642695749442,24.0,24.0,,,,,,,,,,,,,,,,,
lead_lag,USDJPY|trail96->fwd1,-0.005544811391817661,58134,0.10964585363989068,0.7146021658549567,-0.012437529495376829,0.0013479067117415072,False,,,,,0.0035166929099791676,,,,,,,,,,,,-1.576711852230085,96.0,1.0,,,,,,,,,,,,,,,,,
lead_lag,USDJPY|trail96->fwd6,-0.006556846181136533,58129,0.4744256278909744,0.8821964154997459,-0.023887090861266377,0.010773398498993314,False,,,,,0.008841961571494819,,,,,,,,,,,,-0.7415601309866398,96.0,6.0,,,,,,,,,,,,,,,,,
lead_lag,USDJPY|trail96->fwd24,-0.011500059564630398,58111,0.5252762800657719,0.8825695766849239,-0.04649577786595338,0.023495658736692585,False,,,,,0.017854958317001523,,,,,,,,,,,,-0.6440821289221393,96.0,24.0,,,,,,,,,,,,,,,,,
